"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat"
"202001",16,"43200","341.7","261.7","39399.37","38","0","553.266","0","0.71","33.85","85","67.67"
"202001",17,"43400","342.6","342.6","40093.7","279.233","0","44.917","0","84.202","0","85","67.67"
"202001",18,"42200","338.85","260.01","39237.59","0","0","250.101","0","0","57.72","85","67.67"
"202001",19,"40700","333.02","260.01","38050.4","0","0","412.833","0","0","75.937","85","67.67"
"202001",20,"39600","331.64","251.6","37057.36","0","0","337.733","0","0","23.912","84","68.01"
"202001",21,"38500","329.32","270.32","35958.05","85.4","0","286","0","0.29","22","84","68.01"
"202001",22,"37200","324.79","252","34833.35","35.834","0","307.9","0","0","22","84","68.01"
"202001",23,"35400","320","320","33072","261.3","0","167.199","0","25.946","12.1","84","68.01"
"202001",0,"32600","300","250","31315.33","148.1","0","226.667","0","51.92","1","103.97","54.47"
"202001",1,"31100","314.26","314.26","29096.25","42.5","0","0","0","35","0","103.97","54.47"
"202001",2,"29800","280","280","27709.63","49.833","0","0","0",NULL,"0","103.97","54.47"
"202001",3,"29200","248","248","27080.81",NULL,NULL,NULL,NULL,NULL,NULL,"103.97","54.47"
"202001",4,"29000","225.42","225.42","26862.91",NULL,NULL,NULL,NULL,NULL,NULL,"109.99","73.88"
"202001",5,"29400","248","248","27040.49",NULL,NULL,NULL,NULL,NULL,NULL,"109.99","73.88"
"202001",6,"30600","290","300","28225.18","146.033","0","0","0","22.303","0","109.99","73.88"
"202001",7,"33300","324.58","344.58","30860.19","468.8","0","49.5","0","37.744","0","99.96","69.76"
"202001",8,"38100","332.6","373","35285.62","1319.497","0","43.5","0","322.701","0","99.96","69.76"
"202001",9,"40700","339.46","380","37976.03","1276.217","0","0","0","302.672","0","99.96","69.76"
"202001",10,"41700","341.41","351.41","38635.62","879.767","0","210.934","0","248.027","6.18","99.96","69.76"
"202001",11,"42400","341.55","351.55","38914.42","468.35","0","51.083","0","120.749","5","88","78.88"
"202001",12,"41200","335.53","335.53","37648.09",NULL,NULL,NULL,NULL,NULL,NULL,"88","78.88"
"202001",13,"41600","338.35","288.35","37841.73","0","61.5","186.333","0","0","0","88","78.88"
"202001",14,"42300","341.32","326.32","38156.99","0","82","93.333","0","3","0","88","78.88"
"202001",15,"42100","342.39","332.73","38364.23","0","17.766","20","0","0","0","88","78.88"
"202001",16,"42400","340.24","260.01","38945.23","0","0","177.583","0","0",NULL,"93","79"
"202001",17,"43000","343.94","260.01","39984.81","0","0","277.5","0","0","21.2","93","79"
"202001",18,"42000","341.72","282.72","39389.9","0","0","200.167","0","0","19","93","79"
"202001",19,"40700","336.53","277.53","38006.66","0","0","219.5","0","0","14","93","79"
"202001",20,"39500","333.52","288.6","36970.54","0","0","95.417","0","0","23.315","93","71"
"202001",21,"38500","330.91","330.91","36033.15","121.917","0","94.833","0","0","6.3","93","71"
"202001",22,"37400","327.09","340","34703.38","519.685","0","14.333","0","86.798","4","93","71"
"202001",23,"35500","326.29","350","32949.39","1268","0","129.916","0","126.817","0","93","71"
"202001",0,"33200","321.89","346.89","30729.01","616.167","0","135.917","0","49.416","0","89","49.47"
"202001",1,"31300","323.09","348.09","28763.52","662.583","0","72","0","40.005","0","89","49.47"
"202001",2,"30000","320.81","320.81","27681.38","318.5","0","61.5","0","68","1.749","89","49.47"
"202001",3,"29200","260.01","275.01","26881.78","258.716","0","0","0","34.268","0","89","49.47"
"202001",4,"29100","266.94","281.94","26759.75","107.6","0","0","0","2.967","0","99.97","49.47"
"202001",5,"29400","280","310","26827.76","696.899","0","0","0","54.833","0","99.97","49.47"
"202001",6,"30600","321.82","252","28054.7","499.584","0","735.401","0","25","56.787","99.97","49.47"
"202001",7,"33700","329.14","252","30805.89","214.517","0","575.698","0","0.88","91.671","99.96","78.66"
"202001",8,"38600","338.96","290","34848","300.9","0","319.5","0","0","0","99.96","78.66"
"202001",11,"42600","344.27","299.27","37358.64","0","0","82.134","0","0",NULL,"91","81"
"202001",12,"41000","335.3","325.3","35654.22","83.334","0","154.398","0","0","13.392","91","81"
"202001",13,"41400","333.49","252","34877.6","66","0","1230.333","0","2","12.8","91","81"
"202001",14,"42100","342.49","252","36425.67","0","0","1276.5","0","0","36.331","91","81"
"202001",15,"41800","344.6","252","36733.99","0","0","1389","0","0","153.155","91","81"
"202001",16,"42100","348","247","37765.09","0","0","1990.384","0","0","247.216","98","81"
"202001",17,"42700","348.01","258.13","38857.61","0","0","764.999","0","0","76.392","98","81"
"202001",18,"42000","348","264.13","38813.57","0","0","682.5","0","0","113.8","98","81"
"202001",19,"40800","344.55","258.13","37748.95","0","0","729.5","0","0","76.809","98","81"
"202001",20,"39700","339.94","264.13","36704.13","0","0","535.901","0","0","16.981","93","73.77"
"202001",21,"38600","335.64","264.13","35610.99","0","0","376.834","0","0","25.618","93","73.77"
"202001",22,"37600","330","264.13","34759.86","0","0","437.333","0","0","67.473","93","73.77"
"202001",23,"35800","329.83","269.8","33134.98","0","0","272.55","0","0","43.686","93","73.77"
"202001",0,"32600","325.12","325.12","30959.38","187.183","0","116.183","0","0","3","88","48.12"
"202001",1,"30900","324.34","334.34","28732.54","187.5","0","60.75","0","0","0","88","48.12"
"202001",2,"29700","321.09","361.09","27316.08","974.584","0","0","0","208.347","0","88","48.12"
"202001",3,"28900","279.99","304","26759.41","533.15","0","0","0","73.887","0","88","48.12"
"202001",4,"28600","280","298","26379.59","594","0","0","0","63.936","0","85","46.91"
"202001",5,"28700","286.89","299","26341.05","594","0","0","0","60","0","85","46.91"
"202001",6,"29200","320","330","27120.17","475.5","0","0","0","75","0","85","46.91"
"202001",7,"30500","323.75","335","28449.19","597.55","0","42.75","0","154.01","0","87","76.44"
"202001",8,"33500","326.53","337.53","31195.16","550.683","0","183.334","0","70.28","0","87","76.44"
"202001",9,"36500","329.99","329.99","33547.59","224","0","142.833","0","61.5","0","87","76.44"
"202001",10,"38200","330.86","340.86","33910.71","214","0","0","0","84.53","0","87","76.44"
"202001",11,"39000","329.82","339.82","33359.56","219","0","41.666","0","36.957","0","84","79"
"202001",12,"37800","325","335","32339.11","214","0","0","0","47.4","0","84","79"
"202001",13,"37600","325.69","325.69","31994.25","209","0","0","0","145.308","0","84","79"
"202001",14,"37100","325.07","325.07","31956.29","209","0","0","0","177.093","0","84","79"
"202001",15,"36500","326.33","252","32117.42","0","0","542.251","0","0","32.863","84","79"
"202001",16,"36600","329.55","242","32830.54","168.5","0","1159","0","5.801","23.253","92","84.89"
"202001",17,"37700","334.42","260.01","35058.39","20.25","0","686.283","0","7.1","86.468","92","84.89"
"202001",18,"38800","338.26","278.3","36396.89","0","0","289.316","0","0","11.653","92","84.89"
"202001",19,"38100","335.48","345.48","35752.12","228","0","47.967","0","60.472","2.58","92","84.89"
"202001",20,"37100","333.81","346.7","34525.48","356.316","0","40","0","72.527","1.8","89","66.14"
"202001",21,"36300","329.99","339.99","33967.38","421","0","166.567","0","69.726","0","89","66.14"
"202001",22,"35200","325.51","325.51","32957.41","299","0","164.417","0","78.012","0","89","66.14"
"202001",23,"34000","320.51","340","31482.97","479.567","0","0","0","92","0","89","66.14"
"202001",0,"31700","326.89","326.89","29408.9","556","0","302.301","0","89.707","0.167","90.96","46.98"
"202001",1,"29900","325.93","325.93","27396.09","344.05","0","263.385","0","46","51.856","90.96","46.98"
"202001",2,"28400","322.07","322.07","25869.77","70","0","67.568","0","5.18","17.622","90.96","46.98"
"202001",3,"27400","319.99","319.99","24970.91",NULL,NULL,NULL,NULL,NULL,NULL,"90.96","46.98"
"202001",4,"27000","253.43","253.43","24872.8",NULL,NULL,NULL,NULL,NULL,NULL,"114.99","101"
"202001",5,"27000","253.42","253.42","24791.49","0","0","195.3","0","0","14.3","114.99","101"
"202001",6,"27200","284.99","266.99","25104.25","0","0","130.667","0","0","1.567","114.99","101"
"202001",7,"27500","320","281","25344.1","0","0","195.117","0","0","21.651","107.98","97"
"202001",8,"27600","285","235","25717.43","28.5","0","882","0","17.85","119.993","107.98","97"
"202001",9,"28900","260","199","26980.12","0","0","850","0","0","95.343","107.98","97"
"202001",10,"30200","306.57","206.57","28151.26","27.417","0","1500.5","0","0","154.827","107.98","97"
"202001",11,"31100","321.87","245","28858.49","0","0","1094.833","0","0","112.269","95.96","73.2"
"202001",12,"31300","321.43","240","28984.28","0","0","1166.75","0","0","88.367","95.96","73.2"
"202001",13,"31500","321.2","242","29301.91","0","0","1214","0","0","134.143","95.96","73.2"
"202001",14,"31100","320","242","29246.51","0","0","1240","0","0","148.797","95.96","73.2"
"202001",15,"32100","319.99","241","29523.16","0","0","1157","0","0","123.533","95.96","73.2"
"202001",16,"33100","319.99","245","30442.33","167.167","0","1660","0","0","190.579","90","78.55"
"202001",17,"34900","325.9","245","32437.5","156.6","0","1845.834","0","5","208.205","90","78.55"
"202001",18,"36700","330.62","251","34157.87","0","0","1134.566","0","0","122.995","90","78.55"
"202001",19,"36400","329.61","259","33892.42","31.933","0","666.6","0","0","116.282","90","78.55"
"202001",20,"35800","326.82","288","33191.19","63.083","0","235","0","0","0.427","86","68.55"
"202001",21,"34900","323.6","314.49","32473.82","42.65","0","56.333","0","0.253","1","86","68.55"
"202001",22,"33900","321.82","271.82","31480.91","0","0","68.75","0","0","1.23","86","68.55"
"202001",23,"32800","306.56","256.56","30075.93","3.5","0","416.919","0","0","91.224","86","68.55"
"202001",0,"30600","280","229","29034.85","0","0","1180.934","0","0","194.007","101.97","94.95"
"202001",1,"28900","286.37","286.37","26459.76","145.5","0","117.034","0","12.65","0","101.97","94.95"
"202001",2,"27800","250","250","25447.43","0","0","94.7","0","0","9.7","101.97","94.95"
"202001",3,"27300","238.41","238.41","24687.22",NULL,NULL,NULL,NULL,NULL,NULL,"101.97","94.95"
"202001",4,"27000","248.78","248.78","24548.17",NULL,NULL,NULL,NULL,NULL,NULL,"112.99","67.7"
"202001",5,"27500","276.86","276.86","24633.82",NULL,NULL,NULL,NULL,NULL,NULL,"112.99","67.7"
"202001",6,"29200","320.65","320.65","26137.15",NULL,NULL,NULL,NULL,NULL,NULL,"112.99","67.7"
"202001",7,"32300","322.92","338.92","29460.36","409.449","0","55","124","23.846","0","89","58.76"
"202001",8,"37700","330.58","350.58","34642","892.381","0","229","0","95.661","0","89","58.76"
"202001",9,"40500","337.68","375.68","37069.63","1288.033","0","0","0","169.871","0","89","58.76"
"202001",10,"41600","339.06","345","37352.77","622.25","0","391.167","0","31.342","49.63","89","58.76"
"202001",11,"42500","335.28","332.28","37142.13","160.833","0","113.733","0","59.451","5.673","90","69"
"202001",12,"41800","329.99","280","35675.91","99.583","0","302.881","0","39.11","8.764","90","69"
"202001",13,"42300","330","260.01","36073.52","8.15","0","851.5","0","0.56","23.529","90","69"
"202001",14,"42800","332.31","260.01","36630.56","0","0","869.5","0","0","0","90","69"
"202001",15,"42500","331.68","260.01","36753.51","161.666","0","1017","0","4.246","11","90","69"
"202001",16,"42600","338.34","260.01","37828.63","193.95","0","924.5","0","0","48.099","91","69.97"
"202001",17,"42900","344.59","260.01","39085.12","0","0","803.334","0","0","80.556","91","69.97"
"202001",18,"41700","342.71","283.71","38769.45","102.984","0","361.934","0","0","12.049","91","69.97"
"202001",19,"40800","337.06","337.06","37795.89","131.084","0","138.335","0","0","21.634","91","69.97"
"202001",20,"39700","333.39","333.39","36764.24","64","0","23.833","0","0.467","2","89","62.65"
"202001",21,"38600","330.06","339.06","35632.1","109.75","0","0","0",NULL,"0","89","62.65"
"202001",22,"37300","330.03","335","34563.9","704","0","150.484","0","86","0.107","89","62.65"
"202001",23,"35500","326.3","336.3","33052.82","795.833","0","194.75","0","76.544","0","89","62.65"
"202001",0,"32900","323.66","353.66","30630.89","915.068","0","245.833","0","106.11","0","86","49"
"202001",1,"31300","323.97","357","28585.6","1080.6","0","72.1","66","164.679","0.08","86","49"
"202001",2,"30000","320.96","358.9","27264.81","985.617","0","0","0","108.37","0","86","49"
"202001",3,"29200","286.37","320","26575.25","939","0","0","0","66.622","0","86","49"
"202001",4,"29100","249.99","279.99","26399.81","652","0","0","0","109.97","0","86","48.56"
"202001",5,"29400","250","290","26520.68","941","0","0","0","119.767","0","86","48.56"
"202001",6,"30600","321.02","352","27599.91","1091.651","0","0","0","133.241","0","86","48.56"
"202001",7,"33700","328.05","358.05","30230.75","1196.9","0","69.7","0","177.74","0","99","69"
"202001",8,"38600","337.14","367.14","34346.44","1421.384","0","303.217","0","161.623","1","99","69"
"202001",9,"41300","340.25","389","36383.57","1471.933","0","0","0","238.486","0","99","69"
"202001",10,"42100","339.59","379.59","36454.06","1371","0","0","0","253.242","0","99","69"
"202001",11,"42600","340.01","373","36376.67","1373.083","0","194.15","0","206.494","1.56","99","72.36"
"202001",12,"41200","334.25","349.25","34981.42","395.019","0","36.867","0","37.071","4.008","99","72.36"
"202001",13,"41600","335.2","295.2","35099.54","67.65","0","366.848","0","0","35.889","99","72.36"
"202001",14,"42100","338.06","328.95","35772.96","0","0","51.567","0","0",NULL,"99","72.36"
"202001",15,"42000","338.92","335.92","36194.75","0","0","35.1","0","0",NULL,"99","72.36"
"202001",16,"42100","342.41","342.41","37145.96","153.851","0","65.3","0","0","0.73","99","76.36"
"202001",17,"42700","345.01","350","38362.49","286.983","0","0","0","81.021","0","99","76.36"
"202001",18,"42000","345.01","375.01","38296.62","1087.5","0","44","0","267.8","1","99","76.36"
"202001",19,"40800","343.15","373.15","37115.54","1143.033","0","49.5","0","229.121","0","99","76.36"
"202001",20,"39700","339.99","373","36211.6","1132.833","0","0","0","157.06","0","90","71.36"
"202001",21,"38600","339.99","358","35292.46","1475.317","0","110","0","177.503","0","90","71.36"
"202001",22,"37600","336.14","346.14","34233.62","1205","0","162.6","0","85.772","0","90","71.36"
"202001",23,"35800","330.05","345.05","32721.68","846","0","51.5","0","90.355","0","90","71.36"
"202001",0,"33600","323.77","333.77","30553.18","865","0","243.333","0","206.385","0","85.96","46.41"
"202001",1,"31900","323.89","338.8","28804.58","795.733","0","66.5","0","230.746","0","85.96","46.41"
"202001",2,"30500","320.99","320.99","27625.16","433.8","0","0","0","120.761","0","85.96","46.41"
"202001",3,"29800","280","280","26872.75","265","0","0","0","89.056","0","85.96","46.41"
"202001",4,"29500","280","280","26620.54","253","0","0","0","94.181","0","85.96","45"
"202001",5,"29800","289.99","298.99","26981.35","365.5","0","0","0","114.341","0","85.96","45"
"202001",6,"31100","321.05","331.05","28040.9","527.166","0","28","0","149.93","0","85.96","45"
"202001",7,"34000","327.76","335","30758.64","714.733","0","90.167","0","112.448","0","92","67.12"
"202001",8,"38900","338.06","338.06","35331.82","658.034","0","351.833","0","105.549","0","92","67.12"
"202001",9,"41300","340","340","37458.57","240","0","0","0","95.808","0","92","67.12"
"202001",10,"41300","339.99","280","37355.48","0","0","315.933","0","0","14.364","92","67.12"
"202001",11,"41100","339.15","300.15","37143.9","0","0","111.95","0","0","6.5","91","76.44"
"202001",12,"38900","331.59","271.6","35233.25","44.5","0","504.249","0","0","20.326","91","76.44"
"202001",13,"39700","331.41","271.4","35306.35","33","0","500.367","0","3","8.481","91","76.44"
"202001",14,"40500","332.5","282.6","36041.09","0","0","447","0","0","3.51","91","76.44"
